Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
120,HV-2013-853258,19/06/2013,23/06/2013,Second Class,V-50970,Andrew Allen,Home Office,United States,Richmond,Virginia,23218,West,TP-51853,Technology,Phones,Samsung Galaxy S4,1213.2066,4,0.3,250.7216
121,HW-2012-404309,10/05/2012,14/05/2012,Second Class,W-16632,Lena Hernandez,Home Office,United States,Seattle,Washington,98101,Central,TM-60351,Technology,Machines,Hewlett-Packard LaserJet 3310 Copier,310.6922,8,0.1,-80.5073
122,HT-2011-124302,23/11/2011,27/11/2011,First Class,T-75191,Bill Donatelli,Home Office,United States,Houston,Texas,77001,West,TP-21802,Technology,Phones,Apple iPhone 6S,2489.9437,8,0.5,1192.8714
123,HO-2011-988324,14/04/2011,17/04/2011,First Class,O-11071,Craig Reiter,Home Office,United States,Columbus,Ohio,43201,East,OS-24089,Office Supplies,Supplies,Dixon Ticonderoga Pencils,1239.761,14,0.5,-141.6447
124,CG-2011-572230,15/04/2011,20/04/2011,Second Class,G-76093,Sanjit Chand,Corporate,United States,Atlanta,Georgia,30301,South,OB-82070,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,1406.7331,6,0.2,-459.2537
125,CNC-2011-848255,23/10/2011,25/10/2011,First Class,NC-27961,Sanjit Chand,Corporate,United States,Charlotte,North Carolina,28201,Central,OA-53652,Office Supplies,Art,Sanford Art Markers,1508.1451,7,0,-534.934
126,CW-2013-658198,15/03/2013,20/03/2013,First Class,W-76809,Alejandro Grove,Corporate,United States,Seattle,Washington,98101,West,OS-74205,Office Supplies,Supplies,Dixon Ticonderoga Pencils,1849.6018,5,0.3,198.49
127,CK-2014-787436,10/04/2014,13/04/2014,Second Class,K-44803,Lena Hernandez,Corporate,United States,Henderson,Kentucky,42420,South,TM-85821,Technology,Machines,Hewlett-Packard LaserJet 3310 Copier,1992.9033,12,0,392.4218
128,CC-2014-428930,26/10/2014,28/10/2014,Same Day,C-67807,Sandra Clark,Consumer,United States,Los Angeles,California,90001,West,TC-64890,Technology,Copiers,Xerox WorkCentre,83.7684,12,0,-17.5257
129,HNY-2014-651002,16/12/2014,18/12/2014,Same Day,NY-72701,Patrick Jones,Home Office,United States,New York City,New York,10001,East,FT-59391,Furniture,Tables,Chromcraft Bull-Nose Wood Table,1299.1146,9,0.3,777.0302
130,HM-2014-412071,03/06/2014,07/06/2014,First Class,M-39473,Nora Preis,Home Office,United States,Minneapolis,Minnesota,55401,Central,OB-47880,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,484.6991,4,0.2,76.6245
131,CW-2012-958130,12/08/2012,13/08/2012,First Class,W-61712,Bill Donatelli,Corporate,United States,Madison,Wisconsin,53701,Central,TC-55237,Technology,Copiers,Xerox WorkCentre,1435.8246,9,0.4,711.8251
132,CP-2013-243941,08/09/2013,10/09/2013,Same Day,P-45601,Irene Maddox,Corporate,United States,Philadelphia,Pennsylvania,19101,Central,FF-24316,Furniture,Furnishings,Eldon Fold N Roll Cart System,509.1597,9,0.2,271.3943
133,HC-2011-105433,25/07/2011,29/07/2011,Standard Class,C-28018,Katherine Murray,Home Office,United States,Los Angeles,California,90001,East,TC-82135,Technology,Copiers,Canon PC940 Copier,829.0826,8,0,233.1314
134,HW-2012-661147,19/10/2012,22/10/2012,Standard Class,W-40437,Sandra Clark,Home Office,United States,Madison,Wisconsin,53701,Central,FT-14888,Furniture,Tables,Chromcraft Bull-Nose Wood Table,1616.5153,13,0,407.8448
135,CC-2011-398384,18/03/2011,19/03/2011,Standard Class,C-53914,Sanjit Chand,Corporate,United States,Los Angeles,California,90001,Central,FT-69552,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,749.4886,10,0,396.0709
136,CM-2012-872399,08/11/2012,10/11/2012,Standard Class,M-11846,Mark Lewis,Corporate,United States,St. Louis,Missouri,63101,East,TP-54185,Technology,Phones,Apple iPhone 6S,1829.1425,11,0.2,582.7615
137,CT-2013-107161,31/03/2013,06/04/2013,First Class,T-42512,Sanjit Chand,Corporate,United States,Nashville,Tennessee,37201,East,OE-44181,Office Supplies,Envelopes,Poly String Tie Envelopes,242.9858,3,0.5,-18.5637
138,CI-2014-525110,31/08/2014,03/09/2014,Second Class,I-30934,Nora Preis,Corporate,United States,Chicago,Illinois,60601,Central,OE-99925,Office Supplies,Envelopes,Columbian Poly String Tie Envelopes,1733.4576,1,0,113.3594
139,CNC-2011-593699,01/10/2011,05/10/2011,Standard Class,NC-81989,Chloris Kastensmidt,Corporate,United States,Charlotte,North Carolina,28201,West,TM-80453,Technology,Machines,Brother Fax Machine,387.198,12,0.3,6.1354
140,HT-2011-272529,09/06/2011,14/06/2011,Same Day,T-29641,Irene Maddox,Home Office,United States,Nashville,Tennessee,37201,Central,TC-53007,Technology,Copiers,Canon PC940 Copier,284.9609,14,0.1,49.2132
141,CNY-2013-946112,17/07/2013,19/07/2013,Same Day,NY-98181,Peter Fuller,Consumer,United States,New York City,New York,10001,East,TP-50392,Technology,Phones,Apple iPhone 6S,1285.5534,8,0,204.1423
142,HI-2011-595002,03/04/2011,07/04/2011,Standard Class,I-19046,Claire Gute,Home Office,United States,Chicago,Illinois,60601,East,TA-14159,Technology,Accessories,Logitech G600 MMO Gaming Mouse,864.5995,2,0,462.2
143,CW-2013-224395,12/02/2013,16/02/2013,Same Day,W-55582,Patrick Jones,Corporate,United States,Seattle,Washington,98101,South,OP-33392,Office Supplies,Paper,Xerox 1967,205.2237,11,0,52.0312
144,CW-2013-583000,06/08/2013,12/08/2013,Second Class,W-42441,Katherine Murray,Consumer,United States,Seattle,Washington,98101,Central,TP-55371,Technology,Phones,Motorola Smart Phone,1799.1395,7,0.4,761.6845
145,HNC-2012-837449,07/05/2012,09/05/2012,Same Day,NC-98083,Sean O'Donnell,Home Office,United States,Charlotte,North Carolina,28201,East,FF-16380,Furniture,Furnishings,Eldon Fold N Roll Cart System,172.8908,10,0,8.0292
146,HV-2011-958136,14/10/2011,19/10/2011,Standard Class,V-98150,Katherine Murray,Home Office,United States,Richmond,Virginia,23218,East,FB-52030,Furniture,Bookcases,Sauder Classic Bookcase,2483.7412,4,0.3,440.8015
147,CM-2011-682851,05/05/2011,10/05/2011,First Class,M-65994,Katherine Murray,Corporate,United States,St. Louis,Missouri,63101,Central,FF-74962,Furniture,Furnishings,Eldon Fold N Roll Cart System,2371.558,12,0,535.9558
148,HA-2011-415344,02/11/2011,05/11/2011,Same Day,A-39536,Bill Donatelli,Home Office,United States,Phoenix,Arizona,85001,South,FF-28920,Furniture,Furnishings,Howard Miller 12 Height Clock,944.2682,13,0.5,-150.1687
149,HC-2012-196955,12/05/2012,15/05/2012,Standard Class,C-58637,Patrick Jones,Home Office,United States,Denver,Colorado,80201,South,OA-80206,Office Supplies,Appliances,Hoover Replacement Belts,512.3251,11,0,267.5495
150,HI-2012-417915,21/01/2012,28/01/2012,Second Class,I-53642,Jim Mitchum,Home Office,United States,Chicago,Illinois,60601,East,TC-12009,Technology,Copiers,Canon PC940 Copier,1905.4326,12,0.1,151.2803
151,CNC-2012-476710,05/05/2012,10/05/2012,Standard Class,NC-95029,Sandra Clark,Consumer,United States,Charlotte,North Carolina,28201,South,FC-50425,Furniture,Chairs,Harbour Creations Steel Folding Chair,807.4294,5,0.4,53.4926
152,CW-2012-373441,21/02/2012,24/02/2012,Same Day,W-12125,Mark Lewis,Consumer,United States,Madison,Wisconsin,53701,Central,OL-82523,Office Supplies,Labels,Xerox Labels,785.7404,1,0.1,268.1358
153,CW-2014-858705,12/03/2014,19/03/2014,Standard Class,W-74044,Justin Ritter,Corporate,United States,Seattle,Washington,98101,South,TP-94108,Technology,Phones,Samsung Galaxy S4,618.0964,9,0.3,-88.1858
154,CT-2012-957730,12/01/2012,17/01/2012,Standard Class,T-19742,Carlos Soltero,Consumer,United States,Houston,Texas,77001,South,TP-97584,Technology,Phones,Samsung Galaxy S4,2475.8572,1,0,1087.0709
155,CW-2012-106933,23/03/2012,28/03/2012,Standard Class,W-12061,Katherine Murray,Consumer,United States,Seattle,Washington,98101,East,FB-79758,Furniture,Bookcases,Sauder Classic Bookcase,1142.7441,1,0.5,296.2957
156,HK-2013-649857,25/10/2013,01/11/2013,First Class,K-22624,Mick Brown,Home Office,United States,Henderson,Kentucky,42420,East,TP-29516,Technology,Phones,Apple iPhone 6S,1746.1584,7,0,-511.5957
157,CM-2011-414546,11/06/2011,14/06/2011,First Class,M-39603,Eric Hoffmann,Corporate,United States,St. Louis,Missouri,63101,South,FC-99658,Furniture,Chairs,Harbour Creations Steel Folding Chair,2398.448,8,0.1,1415.6432
158,CA-2014-922478,28/07/2014,29/07/2014,Same Day,A-94529,Jim Mitchum,Corporate,United States,Phoenix,Arizona,85001,East,FB-53420,Furniture,Bookcases,Bush Somerset Collection Bookcase,1758.5986,2,0.5,783.1564
159,CC-2011-116418,06/04/2011,07/04/2011,Same Day,C-51220,Katherine Murray,Consumer,United States,Los Angeles,California,90001,Central,TA-37152,Technology,Accessories,Kensington 6170 Trackball,1712.6497,5,0,-377.8884
160,CA-2014-928897,06/03/2014,13/03/2014,Standard Class,A-28343,Andrew Allen,Corporate,United States,Phoenix,Arizona,85001,West,TC-20279,Technology,Copiers,Xerox WorkCentre,2124.3589,11,0.3,-34.3164
161,CNC-2014-131064,24/05/2014,31/05/2014,Second Class,NC-52778,Rick Hansen,Consumer,United States,Charlotte,North Carolina,28201,Central,TM-93115,Technology,Machines,Cisco TelePresence System EX90,1536.5938,10,0.4,874.1998
162,HO-2012-936821,16/01/2012,22/01/2012,Same Day,O-48715,Carlos Soltero,Home Office,United States,Columbus,Ohio,43201,South,OS-42302,Office Supplies,Storage,Carina Double Wide Media Storage,1466.7584,7,0,545.8797
163,CI-2012-207197,10/10/2012,13/10/2012,Standard Class,I-45358,Zuschuss Donatelli,Corporate,United States,Chicago,Illinois,60601,South,TA-27367,Technology,Accessories,Plantronics CS510 Wireless Headset,270.8445,1,0.2,12.1165
164,CV-2012-406024,25/12/2012,30/12/2012,Second Class,V-11617,Patrick Jones,Consumer,United States,Richmond,Virginia,23218,East,FC-64238,Furniture,Chairs,Global Push Button Managers Chair,237.1953,10,0.3,109.9918
165,HM-2011-555791,14/12/2011,16/12/2011,Standard Class,M-31916,Elpida Rittenbach,Home Office,United States,Minneapolis,Minnesota,55401,South,OA-46170,Office Supplies,Art,Dixon Oriole Pens,675.9528,5,0.5,-171.7361
166,CF-2014-448354,01/05/2014,06/05/2014,Standard Class,F-61864,Lena Hernandez,Corporate,United States,Fort Lauderdale,Florida,33301,South,OF-91289,Office Supplies,Fasteners,Advantus Map Pins,492.8928,2,0,-46.9934
167,HM-2012-434640,18/10/2012,23/10/2012,Standard Class,M-62198,Rick Hansen,Home Office,United States,Detroit,Michigan,48201,Central,OL-48200,Office Supplies,Labels,Avery 490 Gold Inkjet Labels,2368.4609,4,0.5,-203.2535
168,CO-2013-128223,17/01/2013,18/01/2013,First Class,O-82102,Bill Donatelli,Corporate,United States,Columbus,Ohio,43201,South,TP-70505,Technology,Phones,Motorola Smart Phone,2330.5075,4,0,656.5334
169,CP-2014-177558,21/07/2014,24/07/2014,Same Day,P-59412,Andrew Allen,Corporate,United States,Philadelphia,Pennsylvania,19101,West,TC-68860,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,608.8428,11,0,191.9294
170,HA-2014-789545,07/12/2014,14/12/2014,Second Class,A-42536,Patrick Jones,Home Office,United States,Phoenix,Arizona,85001,Central,TP-97122,Technology,Phones,Motorola Smart Phone,1344.5804,11,0,-390.7762
171,HT-2013-685098,31/05/2013,01/06/2013,Same Day,T-77999,Sean O'Donnell,Home Office,United States,Nashville,Tennessee,37201,Central,OB-86089,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,31.3167,5,0.1,3.466
172,CG-2011-465249,20/02/2011,24/02/2011,Standard Class,G-28569,Sanjit Chand,Corporate,United States,Atlanta,Georgia,30301,Central,TC-50880,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,265.8506,7,0,-75.4831
173,CM-2013-123682,16/06/2013,22/06/2013,Same Day,M-25084,Sandra Clark,Corporate,United States,St. Louis,Missouri,63101,East,OS-54967,Office Supplies,Storage,Eldon Jumbo ProFile Portable Mobile Manager,1743.4243,6,0,-173.882
174,HT-2012-293411,08/11/2012,13/11/2012,Standard Class,T-92543,Elpida Rittenbach,Home Office,United States,Houston,Texas,77001,West,TA-34430,Technology,Accessories,Kensington 6170 Trackball,1068.7916,8,0.1,425.118
175,CK-2011-296041,10/01/2011,16/01/2011,Same Day,K-80371,Justin Ritter,Corporate,United States,Henderson,Kentucky,42420,South,TP-57945,Technology,Phones,Samsung Galaxy S4,540.9163,5,0,95.9304
176,HNC-2014-747351,07/05/2014,11/05/2014,Same Day,NC-70012,Eric Hoffmann,Home Office,United States,Charlotte,North Carolina,28201,Central,OE-32613,Office Supplies,Envelopes,Columbian Poly String Tie Envelopes,1530.2145,10,0,-79.6865
177,HI-2011-507333,30/08/2011,01/09/2011,Standard Class,I-76954,Irene Maddox,Home Office,United States,Indianapolis,Indiana,46201,Central,TM-64819,Technology,Machines,Brother Fax Machine,766.9231,3,0.3,225.0433
178,CA-2014-749498,10/02/2014,12/02/2014,Same Day,A-69113,Rick Hansen,Consumer,United States,Phoenix,Arizona,85001,West,TC-17026,Technology,Copiers,Xerox WorkCentre,1226.6569,3,0,-104.781
179,CW-2014-692862,03/11/2014,07/11/2014,Same Day,W-20835,Justin Ritter,Corporate,United States,Seattle,Washington,98101,South,OA-14044,Office Supplies,Appliances,Holmes Replacement Filter,1041.9979,14,0.5,92.4247
180,HI-2013-700534,25/07/2013,30/07/2013,First Class,I-24838,Katherine Murray,Home Office,United States,Chicago,Illinois,60601,West,FF-24969,Furniture,Furnishings,Eldon Fold N Roll Cart System,1857.583,13,0.5,278.1288
181,HM-2013-571578,20/05/2013,21/05/2013,Same Day,M-14224,Sean O'Donnell,Home Office,United States,Minneapolis,Minnesota,55401,West,OS-44447,Office Supplies,Supplies,Dixon Ticonderoga Pencils,1841.2918,11,0.1,-188.3477
182,CNC-2011-467856,06/12/2011,11/12/2011,First Class,NC-84720,Elpida Rittenbach,Consumer,United States,Charlotte,North Carolina,28201,South,OA-79767,Office Supplies,Art,Avery Flip-Chart Easel Binders,352.3912,4,0.1,142.8737
183,CM-2011-835499,05/10/2011,12/10/2011,First Class,M-26631,Chloris Kastensmidt,Corporate,United States,Detroit,Michigan,48201,East,OS-27392,Office Supplies,Supplies,Fiskars Adult Kids Pointed Scissors,1965.2992,1,0.2,917.8883
184,HM-2011-764406,19/10/2011,24/10/2011,Same Day,M-19898,Elpida Rittenbach,Home Office,United States,Detroit,Michigan,48201,South,FC-22202,Furniture,Chairs,Harbour Creations Steel Folding Chair,1582.8429,11,0.4,-39.2983
185,CI-2014-765678,06/04/2014,07/04/2014,Same Day,I-70089,Lena Hernandez,Corporate,United States,Chicago,Illinois,60601,Central,OS-97050,Office Supplies,Supplies,Avery Marks-A-Lot Regular Desk,2172.9249,14,0,719.0902
186,CM-2013-693643,10/10/2013,13/10/2013,Same Day,M-27117,Sanjit Chand,Consumer,United States,Minneapolis,Minnesota,55401,West,TM-73614,Technology,Machines,Cisco TelePresence System EX90,810.5485,5,0.3,119.4023
187,CNC-2013-781571,22/06/2013,26/06/2013,Second Class,NC-27290,Mark Lewis,Consumer,United States,Charlotte,North Carolina,28201,West,OA-49566,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet,6.6864,7,0.1,3.983
188,CG-2011-837880,17/04/2011,21/04/2011,First Class,G-21953,Eric Hoffmann,Consumer,United States,Atlanta,Georgia,30301,West,FF-22475,Furniture,Furnishings,Eldon Fold N Roll Cart System,1565.8827,12,0.1,45.7722
189,HF-2011-827744,20/01/2011,21/01/2011,Standard Class,F-65353,Alejandro Grove,Home Office,United States,Fort Lauderdale,Florida,33301,South,FC-27324,Furniture,Chairs,Global Push Button Managers Chair,1740.5148,14,0,1023.6923
190,HA-2012-772741,03/10/2012,06/10/2012,Second Class,A-27451,Irene Maddox,Home Office,United States,Phoenix,Arizona,85001,East,OA-98753,Office Supplies,Art,Sanford Art Markers,2203.0675,3,0.4,822.7587
191,HI-2012-819916,20/12/2012,26/12/2012,Standard Class,I-90750,Claire Gute,Home Office,United States,Indianapolis,Indiana,46201,South,FB-67984,Furniture,Bookcases,O'Sullivan Plantations Bookcase,536.5734,12,0,278.9614
192,HW-2013-680278,29/05/2013,01/06/2013,Same Day,W-42527,Pete Kriz,Home Office,United States,Seattle,Washington,98101,Central,FB-88774,Furniture,Bookcases,Bush Somerset Collection Bookcase,1978.7363,4,0.2,484.0396
193,CK-2012-352792,28/08/2012,03/09/2012,Standard Class,K-24777,Anna Chung,Consumer,United States,Henderson,Kentucky,42420,South,TM-75481,Technology,Machines,Brother Fax Machine,141.15,13,0.1,13.3934
194,CK-2014-117500,10/03/2014,14/03/2014,Standard Class,K-19567,Lena Hernandez,Corporate,United States,Henderson,Kentucky,42420,South,TA-86986,Technology,Accessories,Kensington 6170 Trackball,916.7041,11,0,332.5124
195,CNY-2014-771652,11/07/2014,17/07/2014,Same Day,NY-20803,Sean O'Donnell,Consumer,United States,New York City,New York,10001,Central,FB-80328,Furniture,Bookcases,Sauder Classic Bookcase,1255.1172,7,0.4,378.8077
196,CF-2014-865416,03/01/2014,06/01/2014,Standard Class,F-67342,Anna Chung,Consumer,United States,Fort Lauderdale,Florida,33301,West,TC-41278,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,979.8751,11,0,-88.0227
197,CC-2014-835575,26/09/2014,02/10/2014,Second Class,C-27984,Pete Kriz,Corporate,United States,Denver,Colorado,80201,Central,FC-11487,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,1646.8406,3,0,-637.8791
198,CM-2012-385192,04/07/2012,10/07/2012,First Class,M-66272,Eric Hoffmann,Consumer,United States,St. Louis,Missouri,63101,West,FT-78662,Furniture,Tables,Bevis Steel Folding Table,2216.6048,13,0,-144.0549
199,CI-2011-701790,24/04/2011,28/04/2011,Same Day,I-23487,Andrew Allen,Corporate,United States,Indianapolis,Indiana,46201,Central,FF-98358,Furniture,Furnishings,Howard Miller 12 Height Clock,2149.1027,3,0.3,-521.5658
200,CM-2011-679720,05/04/2011,09/04/2011,Second Class,M-14635,Claire Gute,Consumer,United States,St. Louis,Missouri,63101,West,TA-95944,Technology,Accessories,Plantronics CS510 Wireless Headset,913.1214,3,0,485.0136
201,HO-2011-148159,09/06/2011,14/06/2011,First Class,O-77603,Patrick Jones,Home Office,United States,Columbus,Ohio,43201,Central,OE-62550,Office Supplies,Envelopes,Columbian Poly String Tie Envelopes,935.1564,9,0,-206.3475
202,CP-2013-586462,25/01/2013,27/01/2013,Same Day,P-41795,Bill Donatelli,Consumer,United States,Philadelphia,Pennsylvania,19101,East,FT-58270,Furniture,Tables,Bevis Steel Folding Table,732.5298,13,0.2,248.7495
203,CM-2011-895794,18/02/2011,20/02/2011,Second Class,M-10191,Elpida Rittenbach,Consumer,United States,Minneapolis,Minnesota,55401,South,TP-96154,Technology,Phones,Apple iPhone 6S,1356.1553,11,0,747.2284
204,CNY-2011-533121,19/10/2011,25/10/2011,Same Day,NY-78125,Elpida Rittenbach,Corporate,United States,New York City,New York,10001,East,OF-58823,Office Supplies,Fasteners,Staple-based push pins,703.1641,1,0.1,349.6747
205,HNC-2014-992247,27/04/2014,02/05/2014,Same Day,NC-44208,Alejandro Grove,Home Office,United States,Charlotte,North Carolina,28201,East,OA-51288,Office Supplies,Art,Dixon Oriole Pens,160.3957,11,0,-26.1811
206,CV-2011-588694,06/10/2011,13/10/2011,Second Class,V-68925,Mick Brown,Consumer,United States,Richmond,Virginia,23218,West,OL-51160,Office Supplies,Labels,Avery 490 Gold Inkjet Labels,1926.5158,2,0,-567.055
207,CG-2012-142288,26/06/2012,03/07/2012,First Class,G-89076,Craig Reiter,Corporate,United States,Atlanta,Georgia,30301,South,OA-38183,Office Supplies,Art,Dixon Oriole Pens,304.1843,3,0.2,129.7001
208,CO-2012-884417,16/06/2012,23/06/2012,Second Class,O-82869,Carlos Soltero,Corporate,United States,Columbus,Ohio,43201,Central,OB-82105,Office Supplies,Binders,Cardinal Slant-D Ring Binder,2476.7382,1,0.4,1125.9284
209,CNC-2012-188121,31/03/2012,02/04/2012,Second Class,NC-94500,Alejandro Grove,Consumer,United States,Charlotte,North Carolina,28201,East,FB-86326,Furniture,Bookcases,Sauder Classic Bookcase,499.3419,7,0.3,142.9542
210,CK-2011-153097,08/07/2011,15/07/2011,Same Day,K-70423,Andrew Allen,Consumer,United States,Henderson,Kentucky,42420,West,TM-32018,Technology,Machines,Cisco TelePresence System EX90,2074.2437,6,0,-741.1349
